day,month,date,county,state,county_state,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,unemp_rate_perc
29,2,2/29/20,Merced,CA,Merced CA,12179,1365484,3520,100099,10.4
29,2,2/29/20,Modoc,CA,Modoc CA,390,364692,170,8276,9.9
29,2,2/29/20,Mono,CA,Mono CA,702,890145,203,7243,3.8
29,2,2/29/20,Monterey,CA,Monterey CA,13866,2118774,4128,148132,10
29,2,2/29/20,Napa,CA,Napa CA,4995,1107195,1488,72091,3.2
29,2,2/29/20,Nevada,CA,Nevada CA,4579,925207,1259,48098,3.7
29,2,2/29/20,Orange,CA,Orange CA,158768,11887773,37567,1414765,2.8
29,2,2/29/20,Placer,CA,Placer CA,23758,1922274,5793,161559,3.2
29,2,2/29/20,Plumas,CA,Plumas CA,843,588382,297,12065,11
29,2,2/29/20,Riverside,CA,Riverside CA,126233,9398356,33670,728803,4.1
29,2,2/29/20,Sacramento,CA,Sacramento CA,77802,6881254,21637,667034,3.8
29,2,2/29/20,San Benito,CA,San Benito CA,3055,554758,819,28083,6.2
29,2,2/29/20,San Bernardino,CA,San Bernardino CA,109385,10394415,29512,760687,3.8
29,2,2/29/20,San Diego,CA,San Diego CA,151678,15270338,38364,1286630,3.2
29,2,2/29/20,San Francisco,CA,San Francisco CA,26477,3663857,7379,368526,2.2
29,2,2/29/20,San Joaquin,CA,San Joaquin CA,35608,3219420,9949,275752,6.6
29,2,2/29/20,San Luis Obispo,CA,San Luis Obispo CA,13557,1494203,3494,107059,3
29,2,2/29/20,San Mateo,CA,San Mateo CA,29597,3352845,7438,356515,2.1
29,2,2/29/20,Santa Barbara,CA,Santa Barbara CA,15364,2857674,4131,209320,4.6
29,2,2/29/20,Santa Clara,CA,Santa Clara CA,79992,11115433,21794,861124,2.6
29,2,2/29/20,Santa Cruz,CA,Santa Cruz CA,9202,1432725,2443,127645,6.4
29,2,2/29/20,Shasta,CA,Shasta CA,9905,1624101,2749,94835,5.5
29,2,2/29/20,Sierra,CA,Sierra CA,117,270174,61,1716,6.7
29,2,2/29/20,Siskiyou,CA,Siskiyou CA,2291,388540,754,20665,8.5
29,2,2/29/20,Solano,CA,Solano CA,21322,2528181,5926,211466,3.9
29,2,2/29/20,Sonoma,CA,Sonoma CA,18433,3335686,4918,265481,2.8
29,2,2/29/20,Stanislaus,CA,Stanislaus CA,27306,2217127,7512,225288,6.6
29,2,2/29/20,Sutter,CA,Sutter CA,4671,419946,1286,44756,8.9
29,2,2/29/20,Tehama,CA,Tehama CA,3525,563664,999,29032,6.2
29,2,2/29/20,Trinity,CA,Trinity CA,519,799349,179,6258,7.3
29,2,2/29/20,Tulare,CA,Tulare CA,19718,2467562,5715,171472,11.5
29,2,2/29/20,Tuolumne,CA,Tuolumne CA,2495,669082,764,32379,5
29,2,2/29/20,Ventura,CA,Ventura CA,38901,3182631,10046,318580,3.7
29,2,2/29/20,Yolo,CA,Yolo CA,10217,962910,2679,89676,4.9
29,2,2/29/20,Yuba,CA,Yuba CA,4318,586075,1283,35037,6.9
29,2,2/29/20,Adams,CO,Adams CO,29271,2151659,7747,165273,3.3
29,2,2/29/20,Alamosa,CO,Alamosa CO,797,122621,245,7479,4.2
29,2,2/29/20,Arapahoe,CO,Arapahoe CO,36909,3119677,10041,274487,2.8
29,2,2/29/20,Archuleta,CO,Archuleta CO,635,177329,165,4972,3.7
29,2,2/29/20,Baca,CO,Baca CO,260,71937,82,1489,2.2
29,2,2/29/20,Bent,CO,Bent CO,316,101605,107,2028,2.8
29,2,2/29/20,Boulder,CO,Boulder CO,13686,1913842,3517,119844,2.4
29,2,2/29/20,Chaffee,CO,Chaffee CO,813,334542,252,6123,2.7
29,2,2/29/20,Cheyenne,CO,Cheyenne CO,136,169604,47,986,1.6
29,2,2/29/20,Clear Creek,CO,Clear Creek CO,474,134425,129,3479,2.5
29,2,2/29/20,Conejos,CO,Conejos CO,231,112059,68,3469,4.6
29,2,2/29/20,Costilla,CO,Costilla CO,124,108451,49,2015,4.2
29,2,2/29/20,Crowley,CO,Crowley CO,223,67312,78,2495,4.6
29,2,2/29/20,Custer,CO,Custer CO,245,134372,80,1697,3.3
29,2,2/29/20,Delta,CO,Delta CO,1376,355025,495,11967,4.2
29,2,2/29/20,Denver,CO,Denver CO,29384,3542222,8075,258160,2.8
29,2,2/29/20,Dolores,CO,Dolores CO,76,57077,22,1511,3.6
29,2,2/29/20,Douglas,CO,Douglas CO,24263,1323726,5568,120767,2.4
29,2,2/29/20,Eagle,CO,Eagle CO,2392,626024,553,11519,2.1
29,2,2/29/20,El Paso,CO,El Paso CO,44068,2782051,12389,223649,3.4
29,2,2/29/20,Elbert,CO,Elbert CO,1960,423522,499,10719,2.4
29,2,2/29/20,Fremont,CO,Fremont CO,2520,259398,805,20350,5.2
29,2,2/29/20,Garfield,CO,Garfield CO,2500,455415,708,19866,3.3
29,2,2/29/20,Gilpin,CO,Gilpin CO,306,35775,111,1848,2.2
29,2,2/29/20,Grand,CO,Grand CO,889,143824,236,2258,2.2
29,2,2/29/20,Gunnison,CO,Gunnison CO,636,410176,180,7477,2.2
29,2,2/29/20,Hinsdale,CO,Hinsdale CO,23,65841,9,182,3.3
29,2,2/29/20,Huerfano,CO,Huerfano CO,367,270578,114,2116,7.9
29,2,2/29/20,Jackson,CO,Jackson CO,74,160501,24,732,3.1
29,2,2/29/20,Jefferson,CO,Jefferson CO,31090,3458399,8369,274700,2.6
29,2,2/29/20,Kiowa,CO,Kiowa CO,123,87776,28,918,1.4
29,2,2/29/20,Kit Carson,CO,Kit Carson CO,535,151332,154,2065,2
29,2,2/29/20,La Plata,CO,La Plata CO,2429,418394,678,19059,3.1
29,2,2/29/20,Lake,CO,Lake CO,326,314997,98,2913,2
29,2,2/29/20,Larimer,CO,Larimer CO,20301,1665822,5506,119857,2.6
29,2,2/29/20,Las Animas,CO,Las Animas CO,689,401481,242,8124,4.2
29,2,2/29/20,Lincoln,CO,Lincoln CO,417,224407,126,1346,3.1
29,2,2/29/20,Logan,CO,Logan CO,1571,184142,393,8474,2.5
29,2,2/29/20,Mesa,CO,Mesa CO,8813,624626,2570,55663,4.1
29,2,2/29/20,Mineral,CO,Mineral CO,31,16505,12,77,2.8
29,2,2/29/20,Moffat,CO,Moffat CO,834,304162,221,7985,4.3
29,2,2/29/20,Montezuma,CO,Montezuma CO,1015,227045,349,12056,5.6
29,2,2/29/20,Montrose,CO,Montrose CO,2006,252801,684,20567,3.6
29,2,2/29/20,Morgan,CO,Morgan CO,2209,292849,622,13685,2.8
29,2,2/29/20,Otero,CO,Otero CO,1242,294761,372,12408,4.5
29,2,2/29/20,Ouray,CO,Ouray CO,191,75786,70,2332,3.6
29,2,2/29/20,Park,CO,Park CO,989,360233,335,5758,2.6
29,2,2/29/20,Phillips,CO,Phillips CO,374,169714,112,2858,1.7
29,2,2/29/20,Pitkin,CO,Pitkin CO,668,148581,195,2587,2.5
29,2,2/29/20,Prowers,CO,Prowers CO,790,86951,207,6937,2.6
29,2,2/29/20,Pueblo,CO,Pueblo CO,9908,922167,3199,72377,4.3
29,2,2/29/20,Rio Blanco,CO,Rio Blanco CO,436,256358,156,3216,3.7
29,2,2/29/20,Rio Grande,CO,Rio Grande CO,571,195239,184,5443,5.3
29,2,2/29/20,Routt,CO,Routt CO,1255,474728,316,10359,2.1
29,2,2/29/20,Saguache,CO,Saguache CO,218,233071,68,3373,4.9
29,2,2/29/20,San Juan,CO,San Juan CO,22,39881,4,4,3.4
29,2,2/29/20,San Miguel,CO,San Miguel CO,303,85451,89,1109,1.7
29,2,2/29/20,Sedgwick,CO,Sedgwick CO,236,130852,58,1874,2.3
29,2,2/29/20,Summit,CO,Summit CO,1673,552459,386,4284,1.6
29,2,2/29/20,Teller,CO,Teller CO,1471,205331,457,6827,3.2
29,2,2/29/20,Washington,CO,Washington CO,347,224299,97,2276,2.4
29,2,2/29/20,Weld,CO,Weld CO,21062,1834621,5781,108290,2.9
29,2,2/29/20,Yuma,CO,Yuma CO,663,309267,159,3179,1.9
29,2,2/29/20,Fairfield,CT,Fairfield CT,44633,4448597,11038,413464,4.4
29,2,2/29/20,Hartford,CT,Hartford CT,45038,4276779,12729,421122,4.4
29,2,2/29/20,Litchfield,CT,Litchfield CT,9590,1314326,2591,81864,4.5
29,2,2/29/20,Middlesex,CT,Middlesex CT,8955,1130621,2346,68611,3.9
29,2,2/29/20,New Haven,CT,New Haven CT,44629,4192996,12342,393047,4.5
29,2,2/29/20,New London,CT,New London CT,14500,1684877,4152,108344,4.4
29,2,2/29/20,Tolland,CT,Tolland CT,8308,1106391,2145,59256,3.9
29,2,2/29/20,Windham,CT,Windham CT,6974,952287,1946,50277,4.8
29,2,2/29/20,Kent,DE,Kent DE,12064,710811,3480,40515,4.4
29,2,2/29/20,New Castle,DE,New Castle DE,31172,2769751,8803,208268,3.8
29,2,2/29/20,Sussex,DE,Sussex DE,13697,2189866,3856,62583,4.6
29,2,2/29/20,Alachua,FL,Alachua FL,18777,6223225,4210,59483,2.7
29,2,2/29/20,Baker,FL,Baker FL,2254,149155,504,6458,2.9
29,2,2/29/20,Bay,FL,Bay FL,15471,1093296,3945,53481,3.3
29,2,2/29/20,Bradford,FL,Bradford FL,2083,227930,461,9501,3
29,2,2/29/20,Brevard,FL,Brevard FL,49095,2662462,13377,189861,3.1
29,2,2/29/20,Broward,FL,Broward FL,123528,6516511,29772,564038,2.9
29,2,2/29/20,Calhoun,FL,Calhoun FL,930,205450,233,3718,3.4
29,2,2/29/20,Charlotte,FL,Charlotte FL,15595,786497,4874,59495,3.5
29,2,2/29/20,Citrus,FL,Citrus FL,12867,956670,3997,50798,4.8
29,2,2/29/20,Clay,FL,Clay FL,19685,880171,4772,54207,2.9
29,2,2/29/20,Collier,FL,Collier FL,26504,1536060,7388,94431,2.9
29,2,2/29/20,Columbia,FL,Columbia FL,5352,420805,1350,18202,3.1
29,2,2/29/20,De Soto,FL,De Soto FL,2470,307922,691,12729,3.3
29,2,2/29/20,Dixie,FL,Dixie FL,934,196668,236,4481,3.8
29,2,2/29/20,Duval,FL,Duval FL,66357,3899685,17273,257039,3.1
29,2,2/29/20,Escambia,FL,Escambia FL,25878,1590273,6480,112631,3.2
29,2,2/29/20,Flagler,FL,Flagler FL,9207,471527,2702,32943,3.6
29,2,2/29/20,Franklin,FL,Franklin FL,1125,308052,291,3893,3.1
29,2,2/29/20,Gadsden,FL,Gadsden FL,2375,633500,646,9500,3.9
29,2,2/29/20,Gilchrist,FL,Gilchrist FL,1409,292867,365,7749,3.2
29,2,2/29/20,Glades,FL,Glades FL,1134,188833,349,4679,3.6
29,2,2/29/20,Gulf,FL,Gulf FL,1302,334747,322,8920,3.7
29,2,2/29/20,Hamilton,FL,Hamilton FL,828,235236,181,4159,4.2
29,2,2/29/20,Hardee,FL,Hardee FL,1990,202331,450,9988,4.3
29,2,2/29/20,Hendry,FL,Hendry FL,2568,264895,654,12049,4.7
29,2,2/29/20,Hernando,FL,Hernando FL,15491,1002110,4653,68342,4.1
29,2,2/29/20,Highlands,FL,Highlands FL,8483,895664,2440,42693,4.4
29,2,2/29/20,Hillsborough,FL,Hillsborough FL,101470,7051961,24973,510034,2.9
29,2,2/29/20,Holmes,FL,Holmes FL,1369,306600,283,8744,3.5
29,2,2/29/20,Indian River,FL,Indian River FL,11798,689035,3389,48708,3.6
29,2,2/29/20,Jackson,FL,Jackson FL,3455,671904,751,20789,3.4
29,2,2/29/20,Jefferson,FL,Jefferson FL,823,225490,206,4294,3.2
29,2,2/29/20,Lafayette,FL,Lafayette FL,624,106878,134,3407,2.8
29,2,2/29/20,Lake,FL,Lake FL,31780,1443755,8595,82829,3.1
29,2,2/29/20,Lee,FL,Lee FL,61679,7907707,16442,291713,3
29,2,2/29/20,Leon,FL,Leon FL,20887,1220994,4601,88076,2.8
29,2,2/29/20,Levy,FL,Levy FL,3273,511441,858,11938,3.5
29,2,2/29/20,Liberty,FL,Liberty FL,518,154582,104,2225,3.5
29,2,2/29/20,Madison,FL,Madison FL,1168,337199,277,7660,3.4
29,2,2/29/20,Manatee,FL,Manatee FL,30729,2034435,8026,113390,3
29,2,2/29/20,Marion,FL,Marion FL,28748,2006242,8533,95800,3.7
29,2,2/29/20,Martin,FL,Martin FL,11914,723847,3037,46574,3
29,2,2/29/20,Miami-Dade,FL,Miami-Dade FL,151929,10494179,33818,1025638,1.5
29,2,2/29/20,Monroe,FL,Monroe FL,6664,730020,1836,30621,2
29,2,2/29/20,Nassau,FL,Nassau FL,7760,463520,1854,24911,2.8
29,2,2/29/20,Okaloosa,FL,Okaloosa FL,17224,1314798,4457,71757,2.7
29,2,2/29/20,Okeechobee,FL,Okeechobee FL,3280,348902,871,13332,2.9
29,2,2/29/20,Orange,FL,Orange FL,102716,2967030,24601,206201,2.8
29,2,2/29/20,Osceola,FL,Osceola FL,30175,802665,7731,45793,3.1
29,2,2/29/20,Palm Beach,FL,Palm Beach FL,93631,6290524,22374,515794,3
29,2,2/29/20,Pasco,FL,Pasco FL,48397,2759541,12565,203367,3.3
29,2,2/29/20,Pinellas,FL,Pinellas FL,67186,6175533,17957,382489,2.9
29,2,2/29/20,Polk,FL,Polk FL,57070,3595636,14919,187607,3.5
29,2,2/29/20,Putnam,FL,Putnam FL,6022,857264,1630,29956,4.3
29,2,2/29/20,Santa Rosa,FL,Santa Rosa FL,17049,918207,4095,57170,2.8
29,2,2/29/20,Sarasota,FL,Sarasota FL,33212,2003464,9059,129983,3
29,2,2/29/20,Seminole,FL,Seminole FL,36077,1695892,8380,165000,2.8
29,2,2/29/20,St Johns,FL,St Johns FL,23829,766490,5083,51266,2.5
29,2,2/29/20,St Lucie,FL,St Lucie FL,23635,1096987,6246,73676,3.7
29,2,2/29/20,Sumter,FL,Sumter FL,9906,554525,3393,19091,4.6
29,2,2/29/20,Suwannee,FL,Suwannee FL,3452,431455,870,13047,3.4
29,2,2/29/20,Taylor,FL,Taylor FL,1413,170151,341,8010,3.3
29,2,2/29/20,Union,FL,Union FL,1079,218891,247,5278,2.8
29,2,2/29/20,Volusia,FL,Volusia FL,44267,2373109,12113,164525,3.3
29,2,2/29/20,Wakulla,FL,Wakulla FL,2948,219657,669,8570,2.8
29,2,2/29/20,Walton,FL,Walton FL,6825,673901,1597,25353,2.8
29,2,2/29/20,Washington,FL,Washington FL,1826,300196,364,8869,3.5
29,2,2/29/20,Appling,GA,Appling GA,1421,188080,232,6809,3.7
29,2,2/29/20,Atkinson,GA,Atkinson GA,629,115269,110,3505,3
29,2,2/29/20,Bacon,GA,Bacon GA,1078,120691,196,4744,3.8
29,2,2/29/20,Baker,GA,Baker GA,194,130855,36,1644,4.6
29,2,2/29/20,Baldwin,GA,Baldwin GA,4039,374225,744,13725,4.5
29,2,2/29/20,Banks,GA,Banks GA,2058,125234,335,4768,2.8
29,2,2/29/20,Barrow,GA,Barrow GA,7547,406710,1602,23906,2.9
29,2,2/29/20,Bartow,GA,Bartow GA,10056,498041,2138,33292,3.4
29,2,2/29/20,Ben Hill,GA,Ben Hill GA,1407,191483,305,6296,5.6
29,2,2/29/20,Berrien,GA,Berrien GA,1609,309155,297,10133,4.5
29,2,2/29/20,Bibb,GA,Bibb GA,11250,1119264,2623,58611,3.9
29,2,2/29/20,Bleckley,GA,Bleckley GA,1230,111950,217,4368,5
29,2,2/29/20,Brantley,GA,Brantley GA,1523,176392,348,5854,3.9
29,2,2/29/20,Brooks,GA,Brooks GA,1007,250584,217,6552,3.7
29,2,2/29/20,Bryan,GA,Bryan GA,4252,249980,963,9709,3.1
29,2,2/29/20,Bulloch,GA,Bulloch GA,7167,390615,1403,21829,3.8
29,2,2/29/20,Burke,GA,Burke GA,2447,369545,470,7296,5
29,2,2/29/20,Butts,GA,Butts GA,2165,247910,452,8448,3.5
29,2,2/29/20,Calhoun,GA,Calhoun GA,327,161931,73,3440,3.5
29,2,2/29/20,Camden,GA,Camden GA,4440,282838,1185,13755,3.7
29,2,2/29/20,Candler,GA,Candler GA,914,136012,189,4917,2.7
29,2,2/29/20,Carroll,GA,Carroll GA,10782,567271,2165,35566,3.7
29,2,2/29/20,Catoosa,GA,Catoosa GA,6663,285402,1401,24827,3.1
29,2,2/29/20,Charlton,GA,Charlton GA,799,129448,159,3255,3.8
29,2,2/29/20,Chatham,GA,Chatham GA,19428,1312497,4894,93571,3.4
29,2,2/29/20,Chattahoochee,GA,Chattahoochee GA,785,254219,146,3425,4.5
29,2,2/29/20,Chattooga,GA,Chattooga GA,2005,264706,438,13370,4.9
29,2,2/29/20,Cherokee,GA,Cherokee GA,25201,768268,5142,67228,2.8
29,2,2/29/20,Clarke,GA,Clarke GA,8728,428921,1702,35277,3.5
29,2,2/29/20,Clay,GA,Clay GA,179,47990,31,1602,7.1
29,2,2/29/20,Clayton,GA,Clayton GA,17812,1149775,4986,64076,4.3
29,2,2/29/20,Clinch,GA,Clinch GA,584,245124,114,3799,3.9
29,2,2/29/20,Cobb,GA,Cobb GA,51874,2844209,11733,236968,3.1
29,2,2/29/20,Coffee,GA,Coffee GA,3628,269937,661,14816,4.1
29,2,2/29/20,Colquitt,GA,Colquitt GA,3494,304480,701,13024,3.1
29,2,2/29/20,Columbia,GA,Columbia GA,12508,455026,2739,39951,3.1
29,2,2/29/20,Cook,GA,Cook GA,1525,202586,260,9001,3.5
29,2,2/29/20,Coweta,GA,Coweta GA,13706,535136,2748,41562,3
29,2,2/29/20,Crawford,GA,Crawford GA,1028,179797,207,5168,3.6
29,2,2/29/20,Crisp,GA,Crisp GA,1348,134835,297,9365,4
29,2,2/29/20,Dade,GA,Dade GA,1447,127118,323,5381,3.4
29,2,2/29/20,Dawson,GA,Dawson GA,2532,131892,517,7884,2.8
29,2,2/29/20,De Kalb,GA,De Kalb GA,39604,3303799,10243,214582,3.5
29,2,2/29/20,Decatur,GA,Decatur GA,2489,241743,474,11997,3.7
29,2,2/29/20,Dodge,GA,Dodge GA,1495,194191,297,9407,5.4
29,2,2/29/20,Dooly,GA,Dooly GA,640,147674,153,4174,3.8
29,2,2/29/20,Dougherty,GA,Dougherty GA,5635,437624,1360,26469,4.8
29,2,2/29/20,Douglas,GA,Douglas GA,10902,504409,2736,38982,3.6
29,2,2/29/20,Early,GA,Early GA,994,322631,166,7193,4.4
29,2,2/29/20,Echols,GA,Echols GA,312,56509,60,1842,2.8
29,2,2/29/20,Effingham,GA,Effingham GA,6349,366617,1394,16170,3
29,2,2/29/20,Elbert,GA,Elbert GA,1626,268886,307,12633,4.3
29,2,2/29/20,Emanuel,GA,Emanuel GA,1871,255776,405,10561,4.7
29,2,2/29/20,Evans,GA,Evans GA,778,145388,160,4522,3.6
29,2,2/29/20,Fannin,GA,Fannin GA,2161,197852,572,10779,3.6
29,2,2/29/20,Fayette,GA,Fayette GA,9635,445648,2162,36319,3
29,2,2/29/20,Floyd,GA,Floyd GA,9042,496375,1950,35548,3.7
29,2,2/29/20,Forsyth,GA,Forsyth GA,23115,979129,4446,90828,2.8
29,2,2/29/20,Franklin,GA,Franklin GA,2267,300140,423,11284,3.8
29,2,2/29/20,Fulton,GA,Fulton GA,62703,5561352,14386,278526,3.5
29,2,2/29/20,Gilmer,GA,Gilmer GA,2449,191044,610,10333,3.7
29,2,2/29/20,Glascock,GA,Glascock GA,278,78507,52,1196,4.1
29,2,2/29/20,Glynn,GA,Glynn GA,6930,400396,1688,27901,3.4
29,2,2/29/20,Gordon,GA,Gordon GA,5080,284939,1010,20040,3.6
29,2,2/29/20,Grady,GA,Grady GA,2101,245019,434,9479,3.4
29,2,2/29/20,Greene,GA,Greene GA,1212,376399,249,10636,4.1
29,2,2/29/20,Gwinnett,GA,Gwinnett GA,64354,2702810,14958,223698,3.1
29,2,2/29/20,Habersham,GA,Habersham GA,4085,297007,842,16620,3.5
29,2,2/29/20,Hall,GA,Hall GA,16091,886508,3447,62695,2.8
29,2,2/29/20,Hancock,GA,Hancock GA,358,174906,103,2186,5.5
29,2,2/29/20,Haralson,GA,Haralson GA,2899,270783,528,11817,3.6
29,2,2/29/20,Harris,GA,Harris GA,3894,367528,736,12328,3.2
29,2,2/29/20,Hart,GA,Hart GA,2261,212733,464,11402,4.3
29,2,2/29/20,Heard,GA,Heard GA,964,187452,159,5479,3.7
29,2,2/29/20,Henry,GA,Henry GA,19414,720037,4597,43918,3.6
29,2,2/29/20,Houston,GA,Houston GA,13421,563762,3044,42374,3.4
29,2,2/29/20,Irwin,GA,Irwin GA,805,144060,135,4563,4.7
29,2,2/29/20,Jackson,GA,Jackson GA,8141,454720,1590,19450,2.7
29,2,2/29/20,Jasper,GA,Jasper GA,1497,184080,287,5142,2.9
29,2,2/29/20,Jeff Davis,GA,Jeff Davis GA,1086,126177,215,6974,4.7
29,2,2/29/20,Jefferson,GA,Jefferson GA,1143,528707,255,8163,5
29,2,2/29/20,Jenkins,GA,Jenkins GA,584,167943,113,4650,4.6
29,2,2/29/20,Johnson,GA,Johnson GA,680,200775,139,4358,4.1
29,2,2/29/20,Jones,GA,Jones GA,2751,173065,478,8161,3.3
29,2,2/29/20,Lamar,GA,Lamar GA,1553,222625,294,7322,4.7
29,2,2/29/20,Lanier,GA,Lanier GA,772,180325,138,4162,4
29,2,2/29/20,Laurens,GA,Laurens GA,4283,362257,879,20014,5.1
29,2,2/29/20,Lee,GA,Lee GA,3621,145412,614,9295,3.1
29,2,2/29/20,Liberty,GA,Liberty GA,4462,363517,1292,15290,3.9
29,2,2/29/20,Lincoln,GA,Lincoln GA,587,190916,142,3993,4
29,2,2/29/20,Long,GA,Long GA,1407,101517,312,3571,3.5
29,2,2/29/20,Lowndes,GA,Lowndes GA,9330,564672,1905,37796,3.7
29,2,2/29/20,Lumpkin,GA,Lumpkin GA,3355,216352,599,6817,3.1
29,2,2/29/20,Macon,GA,Macon GA,765,238319,179,6137,4.6
29,2,2/29/20,Madison,GA,Madison GA,2684,282655,494,12084,3.2
29,2,2/29/20,Marion,GA,Marion GA,575,139428,145,3462,4.4
29,2,2/29/20,McDuffie,GA,McDuffie GA,1641,266082,379,9352,5.2
29,2,2/29/20,McIntosh,GA,McIntosh GA,848,189031,279,4503,3.6
29,2,2/29/20,Meriwether,GA,Meriwether GA,1674,489240,361,11542,4.3
29,2,2/29/20,Miller,GA,Miller GA,605,107880,119,3226,3.4
29,2,2/29/20,Mitchell,GA,Mitchell GA,1705,282859,320,8906,4.7
29,2,2/29/20,Monroe,GA,Monroe GA,2739,246253,508,9956,3.5
29,2,2/29/20,Montgomery,GA,Montgomery GA,793,114672,121,3869,4.6
29,2,2/29/20,Morgan,GA,Morgan GA,1852,144936,324,6204,3.2
29,2,2/29/20,Murray,GA,Murray GA,3154,376341,629,17312,5.3
29,2,2/29/20,Muscogee,GA,Muscogee GA,14489,721356,3413,66256,4.4
29,2,2/29/20,Newton,GA,Newton GA,8793,385426,1995,23313,3.9
29,2,2/29/20,Oconee,GA,Oconee GA,4055,149122,672,9578,2.5
29,2,2/29/20,Oglethorpe,GA,Oglethorpe GA,1151,189675,253,5875,3.3
29,2,2/29/20,Paulding,GA,Paulding GA,16210,540115,3496,35961,3.1
29,2,2/29/20,Peach,GA,Peach GA,2319,144907,553,6800,3.8
29,2,2/29/20,Pickens,GA,Pickens GA,3137,205553,700,12250,3.2
29,2,2/29/20,Pierce,GA,Pierce GA,2032,173778,360,7693,3.2
29,2,2/29/20,Pike,GA,Pike GA,2175,141814,347,5825,3.1
29,2,2/29/20,Polk,GA,Polk GA,3971,382908,852,20184,3.7
29,2,2/29/20,Pulaski,GA,Pulaski GA,733,187644,156,5550,4
29,2,2/29/20,Putnam,GA,Putnam GA,1834,247483,389,9945,4.2
29,2,2/29/20,Quitman,GA,Quitman GA,148,22185,29,747,4.5
29,2,2/29/20,Rabun,GA,Rabun GA,1024,158112,217,6612,3.7
29,2,2/29/20,Randolph,GA,Randolph GA,461,193046,94,2747,4.8
29,2,2/29/20,Richmond,GA,Richmond GA,13807,1023225,3575,66569,4.5
29,2,2/29/20,Rockdale,GA,Rockdale GA,6031,433855,1593,28831,3.9
29,2,2/29/20,Schley,GA,Schley GA,505,74400,82,2258,3.7
29,2,2/29/20,Screven,GA,Screven GA,1022,331905,234,7650,4.4
29,2,2/29/20,Seminole,GA,Seminole GA,901,205005,152,5420,4.3
29,2,2/29/20,Spalding,GA,Spalding GA,5166,281135,1230,21116,4.2
29,2,2/29/20,Stephens,GA,Stephens GA,2290,157761,497,11400,3.9
29,2,2/29/20,Stewart,GA,Stewart GA,200,124539,44,2430,3.7
29,2,2/29/20,Sumter,GA,Sumter GA,2207,262556,493,12294,4.9
29,2,2/29/20,Talbot,GA,Talbot GA,377,176926,86,4324,4.1
29,2,2/29/20,Taliaferro,GA,Taliaferro GA,70,90495,20,1456,7.2
29,2,2/29/20,Tattnall,GA,Tattnall GA,1583,536736,329,8936,4
29,2,2/29/20,Taylor,GA,Taylor GA,658,223694,120,3586,3.5
29,2,2/29/20,Telfair,GA,Telfair GA,815,177654,163,5022,9.5
29,2,2/29/20,Terrell,GA,Terrell GA,567,246653,100,3098,4.3
29,2,2/29/20,Thomas,GA,Thomas GA,3830,347173,747,17243,4.1
29,2,2/29/20,Tift,GA,Tift GA,3532,233554,699,14411,3.4
29,2,2/29/20,Toombs,GA,Toombs GA,2229,212021,398,13150,4.7
29,2,2/29/20,Towns,GA,Towns GA,1036,81490,287,3889,5.1
29,2,2/29/20,Treutlen,GA,Treutlen GA,483,117588,85,3809,5.5
29,2,2/29/20,Troup,GA,Troup GA,6073,360039,1230,25308,3.2
29,2,2/29/20,Turner,GA,Turner GA,722,196086,162,4419,4.9
29,2,2/29/20,Twiggs,GA,Twiggs GA,624,190670,165,4817,5.8
29,2,2/29/20,Union,GA,Union GA,2025,156984,521,9075,3.5
29,2,2/29/20,Upson,GA,Upson GA,2246,243748,513,11913,4
29,2,2/29/20,Walker,GA,Walker GA,5780,556276,1256,31278,3.4
29,2,2/29/20,Walton,GA,Walton GA,9593,496269,1886,29233,3.2
29,2,2/29/20,Ware,GA,Ware GA,2810,230476,585,17655,3.8
29,2,2/29/20,Warren,GA,Warren GA,284,131810,56,1089,4.2
29,2,2/29/20,Washington,GA,Washington GA,1281,169174,313,8795,4.7
29,2,2/29/20,Wayne,GA,Wayne GA,2557,283452,523,13066,3.9
29,2,2/29/20,Webster,GA,Webster GA,150,66746,26,1400,5
29,2,2/29/20,Wheeler,GA,Wheeler GA,451,114642,91,4393,7.5
29,2,2/29/20,White,GA,White GA,2908,157847,623,8678,2.7
29,2,2/29/20,Whitfield,GA,Whitfield GA,7134,591346,1471,41323,4
29,2,2/29/20,Wilcox,GA,Wilcox GA,631,162371,135,3297,4.2
29,2,2/29/20,Wilkes,GA,Wilkes GA,656,199477,172,6457,5.5
29,2,2/29/20,Wilkinson,GA,Wilkinson GA,786,228582,163,4008,3.7
29,2,2/29/20,Worth,GA,Worth GA,1520,279482,315,8589,3.8
29,2,2/29/20,Hawaii,HI,Hawaii HI,9066,1462384,2609,56637,3.3
29,2,2/29/20,Honolulu,HI,Honolulu HI,47716,6067251,11350,403356,2.5
29,2,2/29/20,Kauai,HI,Kauai HI,3703,4702577,893,26624,2.8
29,2,2/29/20,Maui,HI,Maui HI,9206,909174,2408,63903,2.6
29,2,2/29/20,Adair,IA,Adair IA,756,219124,164,5653,3
29,2,2/29/20,Adams,IA,Adams IA,349,66081,71,2814,1.8
29,2,2/29/20,Allamakee,IA,Allamakee IA,692,399862,227,8350,5.1
29,2,2/29/20,Appanoose,IA,Appanoose IA,895,131267,261,7774,3.6
29,2,2/29/20,Audubon,IA,Audubon IA,420,110587,108,5023,2.6
29,2,2/29/20,Benton,IA,Benton IA,2362,459774,571,13914,3.4
